search_url,start_date,end_date,page,title_lang,descrip_lang,title,url,citation,description,search_size,dataset,domain,domain_end,year,title_snippet,20_snippet,50_snippet
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,4 Other Types of Feature Extraction Methods,http://kazus.ru/nuke/ebookss/37/2278_PDF_C04.pdf,"E Micheli-Tzanakou, A Ademoglu… - … and unsupervised pattern …, 2000 - kazus.ru","… The result of the wavelet transform on a test image is shown in Figure 4.2. Figure
4.2a shows the original image Lena.bmp … (4.5) The wavelet coefficients are defined
as (4.6) FIGURE 4.2 The wavelet transform of Lena.bmp … 
",About 41 results (0.03 sec),scholar3,kazus.ru,ru,2000,,"  the original image lena.bmp … (4.5) the wav avelet transform of lena.bmp … 
","  figure 4.2. figure
4.2a shows the original image lena.bmp … (4.5) the wavelet coefficients are defined
 ined
as (4.6) figure 4.2 the wavelet transform of lena.bmp … 
"
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,Bit-stream classification using joint and conditional entropies,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/2898/0000/Bit-stream-classification-using-joint-and-conditional-entropies/10.1117/12.253380.short,"W Chen, CCJ Kuo - Electronic Imaging and Multimedia …, 1996 - spiedigitallibrary.org","… 5. lena.jpg — JPEG compressed image (Huffman), 6. lena.lzc —compressed image with arithmetic
coding … Note that for L = 8, N = 4096, we have N1 = NiL = 512. The sequences obtained from
the Huffman and arithmetic coded images ""lena.jpg"" and ""lena.lzc"" are nearly white … 
",About 41 results (0.03 sec),scholar3,www.spiedigitallibrary.org,org,1996,," … 5. lena.jpg — jpeg compress image (huffman), 6. lena.lzc —compressed ima metic coded images ""lena.jpg"" and "" .jpg"" and ""lena.lzc"" are nearly whi"," … 5. lena.jpg — jpeg compressed image (huffman), 6.  .jpg — jpeg compressed image (huffman), 6. lena.lzc —compressed image with arithmetic
coding … no ned from
the huffman and arithmetic coded images ""lena.jpg"" and "" .jpg"" and ""lena.lzc"" are nearly white … 
"
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,Electrical engineering for nonmajors: a new initiative for the next millenium,https://www.computer.org/csdl/proceedings-article/fie/1999/00841707/12OmNzUPpjZ,"M Petre, JD Irwin - FIE'99 Frontiers in Education. 29th Annual …, 1999 - computer.org","… Test Image ,Mean Square of ,the prediction ,error ,SNR ,1 barbara.bmp ,74.9340 ,6.1896 ,2
barbara.png ,873.7868 ,9.2023 ,3 baboon.bmp ,469.6731 ,10.2583 ,4 cameraman.bmp 502.7941
,10.5243 ,5 goldhill.bmp ,66.1243 ,6.3389 ,6 lena.bmp ,64.0487 ,6.4081 ,7 mountain … 
",About 41 results (0.03 sec),scholar3,www.computer.org,org,1999,," ,66.1243 ,6.3389 ,6 lena.bmp ,64.0487 ,6.408"," 7941
,10.5243 ,5 goldhill.bmp ,66.1243 ,6.3389 ,6 lena.bmp ,64.0487 ,6.4081 ,7 mountain … 
"
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,JPEG with quadtree adaptive partitioning,http://sedici.unlp.edu.ar/handle/10915/23889,"CC Russo, HD Ramón, AE De Giusti… - III Congreso Argentino …, 1997 - sedici.unlp.edu.ar","… The results obtained from the VLSI.BMP and LENA.BMP images correspond to a partitioning
of 10 and 20 respectively for each of the three limits … pv1_6.bmp 14.4 25 9 2 2 pv1_7.bmp 14.5
25 9 9 9 Table for LENA.BMP (with values of 20 for partitioning decision limits) … 
",About 41 results (0.03 sec),scholar3,sedici.unlp.edu.ar,ar,1997,," om the vlsi.bmp and lena.bmp images correspo 
25 9 9 9 table for lena.bmp (with values of"," … the results obtained from the vlsi.bmp and lena.bmp images correspond to a partitioning
of 10 and p 14.4 25 9 2 2 pv1_7.bmp 14.5
25 9 9 9 table for lena.bmp (with values of 20 for partitioning decision "
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,JPEG with Quadtree Adaptive Partitioning. Loss Analysis,https://core.ac.uk/download/pdf/301044305.pdf,"CC Russo, HD Ram, EA De Giusti, AR l Flores - core.ac.uk","… The results obtained from the VLSI.BMP and LENA.BMP images correspond to a partitioning
of 10 and 20 respectively for each of the three limits … pv1_6.bmp 14.4 25 9 2 2 pv1_7.bmp 14.5
25 9 9 9 Table for LENA.BMP (with values of 20 for partitioning decision limits) … 
",About 41 results (0.03 sec),scholar3,core.ac.uk,uk,,," om the vlsi.bmp and lena.bmp images correspo 
25 9 9 9 table for lena.bmp (with values of"," … the results obtained from the vlsi.bmp and lena.bmp images correspond to a partitioning
of 10 and p 14.4 25 9 2 2 pv1_7.bmp 14.5
25 9 9 9 table for lena.bmp (with values of 20 for partitioning decision "
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,Two-step matching approach for fractal image encoding,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/3655/0000/Two-step-matching-approach-for-fractal-image-encoding/10.1117/12.334764.short,"Q Yuan, RY Mu, SQ Yang - Media Processors 1999, 1998 - spiedigitallibrary.org","… Note: Lenna.bmp(1024* 1024) (Image I in Appendix) was exploited as the standard image; the
data were acquired on PC with P11233; one-step and two-step both exploited the quadrant
classification; MMX was applied in one-step algorithm; the original method did not exploit … 
",About 41 results (0.03 sec),scholar3,www.spiedigitallibrary.org,org,1999,, … note: lenna.bmp(1024* 1024) (im, … note: lenna.bmp(1024* 1024) (image i in appendix) was exploit
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,Scanline algorithms in compressed domain,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/2668/0000/Scanline-algorithms-in-compressed-domain/10.1117/12.235444.short,"B Shen, IK Sethi - Digital Video Compression: Algorithms and …, 1996 - spiedigitallibrary.org","Page 1. PROCEEDINGS OF SPIE SPIEDigitalLibrary.org/conference-proceedings-of-
spie Scanline algorithms in compressed domain Shen, Bo, Sethi, Ishwar Bo Shen, Ishwar
K. Sethi, ""Scanline algorithms in compressed domain,"" Proc … 
",About 41 results (0.03 sec),scholar3,www.spiedigitallibrary.org,org,1996,,,
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,IPR techniques applied to a multimedia environment in the HYPERMEDIA project,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/3657/0000/IPR-techniques-applied-to-a-multimedia-environment-in-the-HYPERMEDIA/10.1117/12.344663.short,"A Munoz, A Ribagorda… - Security and Watermarking …, 1999 - spiedigitallibrary.org","… The curves show the correlation index for collusion with until 100 marks over (a) lena.jpg image
in figure 2, (b) pepper.jpg image, and (c) again pepper.jpg with another set of different marks …
The correlation index in an attack with 25 images over lena.jpg … 
",About 41 results (0.03 sec),scholar3,www.spiedigitallibrary.org,org,1999,,"  100 marks over (a) lena.jpg image
in figure with 25 images over lena.jpg … 
"," index for collusion with until 100 marks over (a) lena.jpg image
in figure 2, (b) pepper.jpg image, and  orrelation index in an attack with 25 images over lena.jpg … 
"
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,0,en,en,Watermarking for still images using the human visual system in the DCT domain,https://ieeexplore.ieee.org/abstract/document/779946/,"OH Kwon, YS Kim, RH Park - 1999 IEEE International …, 1999 - ieeexplore.ieee.org","… 3.3 Lowpass filtering 35, ':OX Bridge-JPG' -- osed Bridge-JPG' +3- p osea-Le n aJ PG' - COX
Lena JPG' > 30 35 40 46 50 55 6C PSNR(d B) PSNR(d 8) Figure 6. Watermark detection result
as a function of Figure 7. Watermark detection result as a funtion of the PSNR (No attack) … 
",About 41 results (0.03 sec),scholar3,ieeexplore.ieee.org,org,1999,," a-le n aj pg' - cox
lena jpg' > 30 35 40 46 ","  -- osed bridge-jpg' +3- p osea-le n aj pg' - cox
lena jpg' > 30 35 40 46 50 55 6c psnr(d b) psnr(d 8) f"
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,1,es,es,JPEG extendido con particionamiento y cuantificación adaptiva,http://sedici.unlp.edu.ar/handle/10915/23924,"AE De Giusti, CC Russo… - IV Congreso Argentina de …, 1998 - sedici.unlp.edu.ar","… Los resultados obtenidos de la imagen VLSI.BMP y LENA.BMP se lograron con un
particionamiento de 10 y 20 respectivamente para cada uno de los tres limites … Tabla para
LENA.BMP (con valores de 20 para los límites de decisión en el particionamiento) … 
",About 41 results (0.03 sec),scholar3,sedici.unlp.edu.ar,ar,1998,," a imagen vlsi.bmp y lena.bmp se lograron con imites … tabla para
lena.bmp (con valores de","  los resultados obtenidos de la imagen vlsi.bmp y lena.bmp se lograron con un
particionamiento de 10 y 2 te para cada uno de los tres limites … tabla para
lena.bmp (con valores de 20 para los límites de decisi"
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,1,es,es,JPEG con particionamiento adaptativo Quadtree,http://sedici.unlp.edu.ar/handle/10915/2177,RA Flores - 1998 - sedici.unlp.edu.ar,"Page 1. JPEG CON PARTICIONAMIENTO ADAPTIVO QUADTREE. ANALISIS DE
LA PÉRDIDA Analista Raúl Alberto Flores Director : Ing. Armando De Giusti
Co-Director : Lie. Claudia C. Russo TES 98/11 DIF-02052 SALA … 
",About 41 results (0.03 sec),scholar3,sedici.unlp.edu.ar,ar,1998,,,
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,1,en,en,Signal adaptive postprocessing for blocking effects reduction in JPEG image,https://ieeexplore.ieee.org/abstract/document/560596/,"HC Kim, HW Park - … of 3rd IEEE International Conference on …, 1996 - ieeexplore.ieee.org","… 43 Page 4. Fig 6 The gradient absolute image of the Lena mage (a) Gradient absolute
image of the PEG decompressed image, lena jpg, (b) Gradient absolute image of the
postprocessed image by the proposed algorithm 4. CONCLUSIONS … 
",About 41 results (0.03 sec),scholar3,ieeexplore.ieee.org,org,1996,," solute image of the lena mage (a) gradient a decompressed image, lena jpg, (b) gradient a","  page 4. fig 6 the gradient absolute image of the lena mage (a) gradient absolute
image of the peg decom ent absolute
image of the peg decompressed image, lena jpg, (b) gradient absolute image of the
postproce"
"https://scholar.google.com/scholar?&as_ylo=1996&as_yhi=2000&q=""lenna.jpg""+OR+""lena.jpg""+OR+""lenna.png""+OR+""lena.png""+OR+""lenna.tiff""+OR+""lena.tiff""+OR+""lenna.gif""+OR+""lena.gif""+OR+""lenna.bmp""+OR+""lena.bmp""+OR+""lenna.raw""+OR+""lena.raw""&as_sdt=1&as_vis=1",1996,2000,1,en,en,Subband image compression using wavelet transform and vector quantization,https://ieeexplore.ieee.org/abstract/document/587822/,"MA El-Sharkawy, CA White… - Proceedings of the 39th …, 1996 - ieeexplore.ieee.org","Page 1. SUBBAND IMAGE COMPRESSION USING WAVELET TRANSFORM AND
VECTOR QUANTIZATION Mohamed A. El-Sharkawy, Chstian A. White and Harry
G unh Electrical Engineering Department Purdue University … 
",About 41 results (0.03 sec),scholar3,ieeexplore.ieee.org,org,1996,,,
